round_epochs,acc,loss,val_acc,val_loss,optimizer,dropout,batch_size,epochs,shape,hidden_layers,weight_regulizer,emb_output_dims,last_activation,losses,lr,first_neuron,activation
70,0.5134751773049645,0.7120648637780758,0.5312439166828888,0.6888094973373858,5,<function sigmoid at 0x7f29a9c066e0>,0.4,<function binary_crossentropy at 0x7f29a9c5d1b8>,4,None,70,long_funnel,2.75,64,<class 'keras.optimizers.Adam'>,None,<function elu at 0x7f29a9c06410>
70,0.6822695035460993,0.09762795018712132,0.6272143274284602,0.11201649052590416,3,<function sigmoid at 0x7f29a9c066e0>,0.30000000000000004,<function logcosh at 0x7f29a9c5d050>,4,None,70,long_funnel,0.95,32,<class 'keras.optimizers.Adam'>,None,<function relu at 0x7f29a9c065f0>
70,0.6204422232952523,0.6559058621171419,0.6301343225831765,0.6534282802398367,2,<function sigmoid at 0x7f29a9c066e0>,0.30000000000000004,<function binary_crossentropy at 0x7f29a9c5d1b8>,6,None,70,brick,0.95,4,<class 'keras.optimizers.RMSprop'>,None,<function relu at 0x7f29a9c065f0>
70,0.6623279226599607,0.6277807934126558,0.628966335693825,0.6713074508728814,2,<function sigmoid at 0x7f29a9c066e0>,0.2,<function binary_crossentropy at 0x7f29a9c5d1b8>,5,None,70,brick,2.75,8,<class 'keras.optimizers.Nadam'>,None,<function elu at 0x7f29a9c06410>
70,0.7474343065270345,0.5071059394874919,0.6217636910015353,0.6641037724745373,4,<function sigmoid at 0x7f29a9c066e0>,0.0,<function binary_crossentropy at 0x7f29a9c5d1b8>,9,None,70,brick,0.95,8,<class 'keras.optimizers.Adam'>,None,<function elu at 0x7f29a9c06410>
70,0.7632874426366291,0.07782981357924582,0.6227370060346505,0.11281542698418512,3,<function sigmoid at 0x7f29a9c066e0>,0.1,<function logcosh at 0x7f29a9c5d050>,4,None,70,brick,1.8499999999999999,64,<class 'keras.optimizers.Adam'>,None,<function relu at 0x7f29a9c065f0>
70,0.6458072722343589,0.10888374852180531,0.6229316849571177,0.11220021676710892,3,<function sigmoid at 0x7f29a9c066e0>,0.30000000000000004,<function logcosh at 0x7f29a9c5d050>,5,None,70,brick,0.5,8,<class 'keras.optimizers.RMSprop'>,None,<function elu at 0x7f29a9c06410>
70,0.8134334584897789,0.11561156384985696,0.6225423398870936,0.11429562809078847,4,<function sigmoid at 0x7f29a9c066e0>,0.0,<function logcosh at 0x7f29a9c5d050>,8,None,70,brick,3.6499999999999995,32,<class 'keras.optimizers.Nadam'>,None,<function relu at 0x7f29a9c065f0>
70,0.5098873591989987,0.6998003660314621,0.5053533190578159,0.6952717794108674,6,<function sigmoid at 0x7f29a9c066e0>,0.4,<function binary_crossentropy at 0x7f29a9c5d1b8>,8,None,70,brick,3.1999999999999997,16,<class 'keras.optimizers.Nadam'>,None,<function elu at 0x7f29a9c06410>
70,0.7193158114309554,0.09124034066771188,0.6167023554603854,0.1132444695482371,5,<function sigmoid at 0x7f29a9c066e0>,0.1,<function logcosh at 0x7f29a9c5d050>,2,None,70,long_funnel,1.4,32,<class 'keras.optimizers.Adam'>,None,<function relu at 0x7f29a9c065f0>
70,0.6317897371714644,0.11104753986218595,0.6161183570177147,0.11617360465230007,2,<function sigmoid at 0x7f29a9c066e0>,0.30000000000000004,<function logcosh at 0x7f29a9c5d050>,2,None,70,long_funnel,0.5,4,<class 'keras.optimizers.RMSprop'>,None,<function elu at 0x7f29a9c06410>
70,0.647559463982787,0.10828668345037877,0.6235156860858846,0.11198720253869117,3,<function sigmoid at 0x7f29a9c066e0>,0.30000000000000004,<function logcosh at 0x7f29a9c5d050>,7,None,70,long_funnel,0.5,8,<class 'keras.optimizers.RMSprop'>,None,<function elu at 0x7f29a9c06410>
70,0.6237797246558198,0.6921252928068103,0.6262409966906755,0.675384230797152,4,<function sigmoid at 0x7f29a9c066e0>,0.1,<function binary_crossentropy at 0x7f29a9c5d1b8>,2,None,70,brick,4.1,4,<class 'keras.optimizers.RMSprop'>,None,<function relu at 0x7f29a9c065f0>
70,0.591572799332499,0.11975295893291557,0.6161183570177147,0.11606494328473035,5,<function sigmoid at 0x7f29a9c066e0>,0.2,<function logcosh at 0x7f29a9c5d050>,2,None,70,long_funnel,4.55,4,<class 'keras.optimizers.RMSprop'>,None,<function relu at 0x7f29a9c065f0>
70,0.7529411860938663,0.08406778248784613,0.6227370173533835,0.11447987675518871,5,<function sigmoid at 0x7f29a9c066e0>,0.0,<function logcosh at 0x7f29a9c5d050>,3,None,70,brick,1.4,4,<class 'keras.optimizers.Adam'>,None,<function elu at 0x7f29a9c06410>
70,0.6135168961201501,0.6646927765131145,0.6223476737395367,0.6767263692456135,2,<function sigmoid at 0x7f29a9c066e0>,0.30000000000000004,<function binary_crossentropy at 0x7f29a9c5d1b8>,2,None,70,brick,3.6499999999999995,8,<class 'keras.optimizers.Adam'>,None,<function relu at 0x7f29a9c065f0>
70,0.6629119845445225,0.11127824366634977,0.6266303403509343,0.11522432369830336,2,<function sigmoid at 0x7f29a9c066e0>,0.30000000000000004,<function logcosh at 0x7f29a9c5d050>,3,None,70,long_funnel,2.75,16,<class 'keras.optimizers.RMSprop'>,None,<function relu at 0x7f29a9c065f0>
70,0.6798498139960297,0.6204855689641382,0.6254623352332596,0.6552879010073889,4,<function sigmoid at 0x7f29a9c066e0>,0.2,<function binary_crossentropy at 0x7f29a9c5d1b8>,6,None,70,brick,1.4,16,<class 'keras.optimizers.Nadam'>,None,<function elu at 0x7f29a9c06410>
70,0.5988318880038506,0.6985943325295964,0.6223476884927596,0.6846260531927468,5,<function sigmoid at 0x7f29a9c066e0>,0.4,<function binary_crossentropy at 0x7f29a9c5d1b8>,7,None,70,brick,3.6499999999999995,32,<class 'keras.optimizers.RMSprop'>,None,<function relu at 0x7f29a9c065f0>
70,0.697622027534418,0.5657860607468291,0.6260463305431185,0.6720968152220341,2,<function sigmoid at 0x7f29a9c066e0>,0.1,<function binary_crossentropy at 0x7f29a9c5d1b8>,8,None,70,long_funnel,3.6499999999999995,32,<class 'keras.optimizers.Adam'>,None,<function elu at 0x7f29a9c06410>
70,0.6577388550994493,0.10506192547380676,0.622153022620774,0.1105372472634477,3,<function sigmoid at 0x7f29a9c066e0>,0.30000000000000004,<function logcosh at 0x7f29a9c5d050>,7,None,70,brick,3.1999999999999997,8,<class 'keras.optimizers.Adam'>,None,<function elu at 0x7f29a9c06410>
70,0.6803504525259927,0.09833797882200312,0.6244890158867266,0.11460148474371616,3,<function sigmoid at 0x7f29a9c066e0>,0.2,<function logcosh at 0x7f29a9c5d050>,7,None,70,long_funnel,0.95,64,<class 'keras.optimizers.Nadam'>,None,<function elu at 0x7f29a9c06410>
70,0.509386733416771,0.7501722768517922,0.508078645123613,0.8277871178030527,2,<function sigmoid at 0x7f29a9c066e0>,0.2,<function binary_crossentropy at 0x7f29a9c5d1b8>,2,None,70,brick,3.6499999999999995,64,<class 'keras.optimizers.Nadam'>,None,<function elu at 0x7f29a9c06410>
70,0.6590738423028786,0.6521600666795118,0.6239050029199922,0.680754792836475,4,<function sigmoid at 0x7f29a9c066e0>,0.1,<function binary_crossentropy at 0x7f29a9c5d1b8>,4,None,70,brick,2.75,4,<class 'keras.optimizers.RMSprop'>,None,<function elu at 0x7f29a9c06410>
70,0.6413016382012707,0.702711079984866,0.6180650300208711,0.7190852927090083,2,<function sigmoid at 0x7f29a9c066e0>,0.0,<function binary_crossentropy at 0x7f29a9c5d1b8>,3,None,70,brick,4.1,64,<class 'keras.optimizers.RMSprop'>,None,<function elu at 0x7f29a9c06410>
70,0.6382144376169308,0.1183644989461117,0.6204010160639519,0.1138474063051102,5,<function sigmoid at 0x7f29a9c066e0>,0.2,<function logcosh at 0x7f29a9c5d050>,6,None,70,brick,3.6499999999999995,64,<class 'keras.optimizers.Adam'>,None,<function relu at 0x7f29a9c065f0>
70,0.65006258125896,0.10747871604352928,0.6303289896415694,0.11512307433858557,3,<function sigmoid at 0x7f29a9c066e0>,0.30000000000000004,<function logcosh at 0x7f29a9c5d050>,6,None,70,brick,2.75,8,<class 'keras.optimizers.RMSprop'>,None,<function elu at 0x7f29a9c06410>
70,0.7081351812663156,0.58192498482139,0.6192330281419329,0.6830251908949755,2,<function sigmoid at 0x7f29a9c066e0>,0.0,<function binary_crossentropy at 0x7f29a9c5d1b8>,5,None,70,brick,4.55,4,<class 'keras.optimizers.Nadam'>,None,<function elu at 0x7f29a9c06410>
70,0.5834793644419898,0.6928784358486515,0.6069690635072853,0.6758334563937382,5,<function sigmoid at 0x7f29a9c066e0>,0.4,<function binary_crossentropy at 0x7f29a9c5d1b8>,9,None,70,brick,4.55,16,<class 'keras.optimizers.RMSprop'>,None,<function relu at 0x7f29a9c065f0>
70,0.7910721735502712,0.12536861818931874,0.6165076893128285,0.12513673922791424,3,<function sigmoid at 0x7f29a9c066e0>,0.0,<function logcosh at 0x7f29a9c5d050>,4,None,70,long_funnel,4.55,64,<class 'keras.optimizers.Adam'>,None,<function elu at 0x7f29a9c06410>
70,0.5112223753586729,0.6982832888563225,0.5255986124114673,0.6921121074760241,5,<function sigmoid at 0x7f29a9c066e0>,0.30000000000000004,<function binary_crossentropy at 0x7f29a9c5d1b8>,9,None,70,long_funnel,3.1999999999999997,64,<class 'keras.optimizers.Nadam'>,None,<function relu at 0x7f29a9c065f0>
70,0.6228619107217355,0.6999047986992111,0.6157290247226007,0.6842793325679831,6,<function sigmoid at 0x7f29a9c066e0>,0.0,<function binary_crossentropy at 0x7f29a9c5d1b8>,2,None,70,long_funnel,1.8499999999999999,64,<class 'keras.optimizers.RMSprop'>,None,<function elu at 0x7f29a9c06410>
70,0.6196912807676263,0.6921438333040284,0.6262409966906755,0.6807216172880158,4,<function sigmoid at 0x7f29a9c066e0>,0.4,<function binary_crossentropy at 0x7f29a9c5d1b8>,8,None,70,long_funnel,4.1,32,<class 'keras.optimizers.RMSprop'>,None,<function relu at 0x7f29a9c065f0>
70,0.6579057306461549,0.6373479671934817,0.628382338794354,0.6668200047071374,2,<function sigmoid at 0x7f29a9c066e0>,0.30000000000000004,<function binary_crossentropy at 0x7f29a9c5d1b8>,7,None,70,long_funnel,0.5,8,<class 'keras.optimizers.RMSprop'>,None,<function relu at 0x7f29a9c065f0>
70,0.5727158948685858,0.6916476685552235,0.6091103757056647,0.681367023946804,2,<function sigmoid at 0x7f29a9c066e0>,0.4,<function binary_crossentropy at 0x7f29a9c5d1b8>,8,None,70,long_funnel,3.1999999999999997,8,<class 'keras.optimizers.Nadam'>,None,<function relu at 0x7f29a9c065f0>
70,0.761284948954445,0.08217399844180592,0.6254623434829972,0.11468272136967772,5,<function sigmoid at 0x7f29a9c066e0>,0.0,<function logcosh at 0x7f29a9c5d050>,3,None,70,long_funnel,2.75,4,<class 'keras.optimizers.Adam'>,None,<function elu at 0x7f29a9c06410>
70,0.6341260038580455,0.64161821894587,0.6207903572295643,0.6729567814411671,2,<function sigmoid at 0x7f29a9c066e0>,0.30000000000000004,<function binary_crossentropy at 0x7f29a9c5d1b8>,5,None,70,brick,3.6499999999999995,8,<class 'keras.optimizers.Adam'>,None,<function relu at 0x7f29a9c065f0>
70,0.510137683738755,0.7129143531813839,0.5086626549720393,0.6931968790003825,5,<function sigmoid at 0x7f29a9c066e0>,0.4,<function binary_crossentropy at 0x7f29a9c5d1b8>,5,None,70,long_funnel,3.1999999999999997,64,<class 'keras.optimizers.Nadam'>,None,<function relu at 0x7f29a9c065f0>
70,0.6605757308095805,0.6084181266933568,0.6217636868128499,0.6699021912419381,3,<function sigmoid at 0x7f29a9c066e0>,0.1,<function binary_crossentropy at 0x7f29a9c5d1b8>,3,None,70,long_funnel,4.1,8,<class 'keras.optimizers.Adam'>,None,<function relu at 0x7f29a9c065f0>
70,0.6571547880712827,0.11000964075798052,0.6287716680726863,0.11524646952516239,2,<function sigmoid at 0x7f29a9c066e0>,0.30000000000000004,<function logcosh at 0x7f29a9c5d050>,3,None,70,long_funnel,1.8499999999999999,16,<class 'keras.optimizers.RMSprop'>,None,<function elu at 0x7f29a9c06410>
70,0.8024196912807676,0.40341953970600675,0.6254623321004478,0.6579813790479151,2,<function sigmoid at 0x7f29a9c066e0>,0.0,<function binary_crossentropy at 0x7f29a9c5d1b8>,8,None,70,brick,2.3,16,<class 'keras.optimizers.Adam'>,None,<function relu at 0x7f29a9c065f0>
70,0.6858573230172278,0.5974017773126631,0.6219583451863925,0.6675234009185979,6,<function sigmoid at 0x7f29a9c066e0>,0.1,<function binary_crossentropy at 0x7f29a9c5d1b8>,6,None,70,brick,0.95,4,<class 'keras.optimizers.Adam'>,None,<function relu at 0x7f29a9c065f0>
70,0.6241969257518556,0.6608976701497534,0.617286366695371,0.6655188558258063,4,<function sigmoid at 0x7f29a9c066e0>,0.30000000000000004,<function binary_crossentropy at 0x7f29a9c5d1b8>,5,None,70,brick,3.6499999999999995,16,<class 'keras.optimizers.Adam'>,None,<function relu at 0x7f29a9c065f0>
70,0.7094701850307351,0.09372985734754663,0.6274090086164144,0.11192456285487545,3,<function sigmoid at 0x7f29a9c066e0>,0.1,<function logcosh at 0x7f29a9c5d050>,7,None,70,brick,4.1,32,<class 'keras.optimizers.Adam'>,None,<function relu at 0x7f29a9c065f0>
70,0.688694215201317,0.10122223725149226,0.6248783484835185,0.12049497733411504,5,<function sigmoid at 0x7f29a9c066e0>,0.1,<function logcosh at 0x7f29a9c5d050>,7,None,70,brick,4.55,16,<class 'keras.optimizers.RMSprop'>,None,<function elu at 0x7f29a9c06410>
70,0.8232790953674364,0.06643376166716011,0.6194276845487658,0.11817810265573983,6,<function sigmoid at 0x7f29a9c066e0>,0.0,<function logcosh at 0x7f29a9c5d050>,6,None,70,long_funnel,3.6499999999999995,64,<class 'keras.optimizers.Adam'>,None,<function relu at 0x7f29a9c065f0>
70,0.6942010846891948,0.5842739717309854,0.627992992018688,0.6626584294799795,2,<function sigmoid at 0x7f29a9c066e0>,0.30000000000000004,<function binary_crossentropy at 0x7f29a9c5d1b8>,8,None,70,long_funnel,0.95,64,<class 'keras.optimizers.Adam'>,None,<function relu at 0x7f29a9c065f0>
70,0.6091781393408428,0.11691398590765847,0.6250729998053338,0.11643669432138269,5,<function sigmoid at 0x7f29a9c066e0>,0.30000000000000004,<function logcosh at 0x7f29a9c5d050>,2,None,70,long_funnel,1.4,4,<class 'keras.optimizers.RMSprop'>,None,<function relu at 0x7f29a9c065f0>
70,0.6561535381256266,0.6768613331856009,0.6277983388200864,0.6689494011210448,3,<function sigmoid at 0x7f29a9c066e0>,0.2,<function binary_crossentropy at 0x7f29a9c5d1b8>,5,None,70,long_funnel,2.75,16,<class 'keras.optimizers.RMSprop'>,None,<function relu at 0x7f29a9c065f0>
70,0.7168961201501878,0.578753086423496,0.6205956784115242,0.680620491179785,6,<function sigmoid at 0x7f29a9c066e0>,0.0,<function binary_crossentropy at 0x7f29a9c5d1b8>,8,None,70,long_funnel,3.6499999999999995,4,<class 'keras.optimizers.Nadam'>,None,<function elu at 0x7f29a9c06410>
70,0.6824363936968132,0.6153669828877729,0.6293556700165642,0.6632152493765365,2,<function sigmoid at 0x7f29a9c066e0>,0.2,<function binary_crossentropy at 0x7f29a9c5d1b8>,7,None,70,long_funnel,0.95,32,<class 'keras.optimizers.RMSprop'>,None,<function relu at 0x7f29a9c065f0>
70,0.8134334584897789,0.06638157310016363,0.6272143274284602,0.11553172885803065,3,<function sigmoid at 0x7f29a9c066e0>,0.0,<function logcosh at 0x7f29a9c5d050>,2,None,70,brick,3.6499999999999995,32,<class 'keras.optimizers.Adam'>,None,<function relu at 0x7f29a9c065f0>
70,0.6288694351836945,0.6835052581444153,0.6225423549129872,0.6815301238771123,6,<function sigmoid at 0x7f29a9c066e0>,0.2,<function binary_crossentropy at 0x7f29a9c5d1b8>,7,None,70,brick,1.4,64,<class 'keras.optimizers.RMSprop'>,None,<function elu at 0x7f29a9c06410>
70,0.5117229870671673,0.7370992544117629,0.5055479852053728,1.0486206029778746,5,<function sigmoid at 0x7f29a9c066e0>,0.2,<function binary_crossentropy at 0x7f29a9c5d1b8>,2,None,70,long_funnel,4.55,64,<class 'keras.optimizers.Adam'>,None,<function elu at 0x7f29a9c06410>
70,0.7254067726162856,0.08715337946362915,0.6204010277220728,0.11504355355363331,2,<function sigmoid at 0x7f29a9c066e0>,0.1,<function logcosh at 0x7f29a9c5d050>,9,None,70,brick,2.75,32,<class 'keras.optimizers.Adam'>,None,<function elu at 0x7f29a9c06410>
70,0.6436378957022216,0.653226491248155,0.6237103520332896,0.6716042819806567,2,<function sigmoid at 0x7f29a9c066e0>,0.30000000000000004,<function binary_crossentropy at 0x7f29a9c5d1b8>,7,None,70,long_funnel,2.3,64,<class 'keras.optimizers.Nadam'>,None,<function relu at 0x7f29a9c065f0>
70,0.7712974551522737,0.5302146026963336,0.6184543507883979,0.6765811510162175,4,<function sigmoid at 0x7f29a9c066e0>,0.0,<function binary_crossentropy at 0x7f29a9c5d1b8>,2,None,70,long_funnel,3.1999999999999997,64,<class 'keras.optimizers.Adam'>,None,<function relu at 0x7f29a9c065f0>
70,0.6795160637256947,0.10232766385799803,0.6266303323448598,0.11495526104074799,3,<function sigmoid at 0x7f29a9c066e0>,0.2,<function logcosh at 0x7f29a9c5d050>,6,None,70,brick,0.95,64,<class 'keras.optimizers.RMSprop'>,None,<function elu at 0x7f29a9c06410>
70,0.718398012107096,0.09382068961252632,0.6239050185347383,0.11204504436913552,2,<function sigmoid at 0x7f29a9c066e0>,0.1,<function logcosh at 0x7f29a9c5d050>,9,None,70,brick,1.4,32,<class 'keras.optimizers.RMSprop'>,None,<function relu at 0x7f29a9c065f0>
70,0.7193158119208225,0.0886986541479024,0.6281876611192101,0.11220147332630896,2,<function sigmoid at 0x7f29a9c066e0>,0.1,<function logcosh at 0x7f29a9c5d050>,6,None,70,brick,2.75,16,<class 'keras.optimizers.Adam'>,None,<function relu at 0x7f29a9c065f0>
70,0.7581143208503922,0.08326157813929262,0.6192330284030005,0.11745888083456717,6,<function sigmoid at 0x7f29a9c066e0>,0.0,<function logcosh at 0x7f29a9c5d050>,5,None,70,long_funnel,1.4,8,<class 'keras.optimizers.RMSprop'>,None,<function elu at 0x7f29a9c06410>
70,0.5210680069702588,0.12043211254033637,0.5470118792355931,0.12032378593585545,6,<function sigmoid at 0x7f29a9c066e0>,0.30000000000000004,<function logcosh at 0x7f29a9c5d050>,6,None,70,long_funnel,4.55,4,<class 'keras.optimizers.Nadam'>,None,<function elu at 0x7f29a9c06410>
70,0.6967042146173675,0.6881329936587318,0.6242943388004352,0.6810658014491302,6,<function sigmoid at 0x7f29a9c066e0>,0.0,<function binary_crossentropy at 0x7f29a9c5d1b8>,6,None,70,long_funnel,1.4,64,<class 'keras.optimizers.Nadam'>,None,<function elu at 0x7f29a9c06410>
70,0.7627033782542423,0.6891554558679965,0.621958344350976,0.699071006283399,5,<function sigmoid at 0x7f29a9c066e0>,0.0,<function binary_crossentropy at 0x7f29a9c5d1b8>,6,None,70,long_funnel,4.55,32,<class 'keras.optimizers.Adam'>,None,<function elu at 0x7f29a9c06410>
70,0.6250312926399245,0.11711337590433928,0.6131983681982399,0.11720273733510335,5,<function sigmoid at 0x7f29a9c066e0>,0.1,<function logcosh at 0x7f29a9c5d050>,6,None,70,brick,3.1999999999999997,16,<class 'keras.optimizers.Nadam'>,None,<function relu at 0x7f29a9c065f0>
70,0.6958698372966208,0.09644071114376579,0.6264356628382324,0.11350192910204236,3,<function sigmoid at 0x7f29a9c066e0>,0.1,<function logcosh at 0x7f29a9c5d050>,8,None,70,brick,0.95,8,<class 'keras.optimizers.RMSprop'>,None,<function relu at 0x7f29a9c065f0>
70,0.666332929704803,0.10414967708317598,0.6207903578822335,0.1101827362433717,4,<function sigmoid at 0x7f29a9c066e0>,0.2,<function logcosh at 0x7f29a9c5d050>,5,None,70,brick,0.5,4,<class 'keras.optimizers.Nadam'>,None,<function elu at 0x7f29a9c06410>
70,0.6463913224864414,0.6528087182048962,0.6242943352151061,0.6660023229883784,3,<function sigmoid at 0x7f29a9c066e0>,0.4,<function binary_crossentropy at 0x7f29a9c5d1b8>,4,None,70,brick,0.95,64,<class 'keras.optimizers.Nadam'>,None,<function relu at 0x7f29a9c065f0>
70,0.6857738840216938,0.10048519665865685,0.624489001362663,0.1147295851894963,6,<function sigmoid at 0x7f29a9c066e0>,0.1,<function logcosh at 0x7f29a9c5d050>,4,None,70,long_funnel,3.6499999999999995,8,<class 'keras.optimizers.Adam'>,None,<function relu at 0x7f29a9c065f0>
70,0.6832707551105549,0.10006244759983354,0.6209850107066381,0.11650873264357671,4,<function sigmoid at 0x7f29a9c066e0>,0.1,<function logcosh at 0x7f29a9c5d050>,4,None,70,brick,1.4,8,<class 'keras.optimizers.RMSprop'>,None,<function elu at 0x7f29a9c06410>
70,0.6064246975385899,0.6693334516555904,0.6100837064434494,0.6811120398596425,2,<function sigmoid at 0x7f29a9c066e0>,0.4,<function binary_crossentropy at 0x7f29a9c5d1b8>,4,None,70,long_funnel,2.75,4,<class 'keras.optimizers.Adam'>,None,<function relu at 0x7f29a9c065f0>
70,0.7740509061699964,0.07614207282430742,0.6231263497993365,0.11152573880362956,2,<function sigmoid at 0x7f29a9c066e0>,0.0,<function logcosh at 0x7f29a9c5d050>,3,None,70,brick,1.4,4,<class 'keras.optimizers.Adam'>,None,<function relu at 0x7f29a9c065f0>
70,0.6219440967876513,0.6813623535369504,0.6330543118551684,0.6787387201450482,2,<function sigmoid at 0x7f29a9c066e0>,0.30000000000000004,<function binary_crossentropy at 0x7f29a9c5d1b8>,4,None,70,long_funnel,2.3,32,<class 'keras.optimizers.RMSprop'>,None,<function elu at 0x7f29a9c06410>
70,0.7308302145577193,0.08575900685553174,0.6209850222168206,0.1166154887213221,4,<function sigmoid at 0x7f29a9c066e0>,0.1,<function logcosh at 0x7f29a9c5d050>,3,None,70,brick,0.95,64,<class 'keras.optimizers.Adam'>,None,<function elu at 0x7f29a9c06410>
70,0.5869002920317063,0.1193738013891364,0.6240996690675491,0.11648611274470098,3,<function sigmoid at 0x7f29a9c066e0>,0.4,<function logcosh at 0x7f29a9c5d050>,2,None,70,brick,1.4,4,<class 'keras.optimizers.RMSprop'>,None,<function relu at 0x7f29a9c065f0>
70,0.5889862475068957,0.11699665055101645,0.6100837214664423,0.11939082157206903,4,<function sigmoid at 0x7f29a9c066e0>,0.4,<function logcosh at 0x7f29a9c5d050>,7,None,70,brick,2.3,4,<class 'keras.optimizers.RMSprop'>,None,<function relu at 0x7f29a9c065f0>
70,0.7932415635139682,0.0725067030735202,0.6205956938986372,0.11710059391441618,6,<function sigmoid at 0x7f29a9c066e0>,0.0,<function logcosh at 0x7f29a9c5d050>,9,None,70,long_funnel,0.95,16,<class 'keras.optimizers.Nadam'>,None,<function elu at 0x7f29a9c06410>
70,0.7835627986992405,0.4741565915423729,0.6256570134450425,0.6821482902037765,3,<function sigmoid at 0x7f29a9c066e0>,0.0,<function binary_crossentropy at 0x7f29a9c5d1b8>,9,None,70,long_funnel,0.95,16,<class 'keras.optimizers.RMSprop'>,None,<function relu at 0x7f29a9c065f0>
70,0.6743429438025692,0.10365923530374362,0.6204010280106976,0.1172500340834025,6,<function sigmoid at 0x7f29a9c066e0>,0.1,<function logcosh at 0x7f29a9c5d050>,9,None,70,long_funnel,3.6499999999999995,4,<class 'keras.optimizers.RMSprop'>,None,<function relu at 0x7f29a9c065f0>
70,0.6746766943936802,0.6189562289265726,0.6217636905707736,0.6723772905809025,5,<function sigmoid at 0x7f29a9c066e0>,0.1,<function binary_crossentropy at 0x7f29a9c5d1b8>,9,None,70,long_funnel,1.8499999999999999,4,<class 'keras.optimizers.RMSprop'>,None,<function elu at 0x7f29a9c06410>
70,0.6512307075072589,0.10692762704624402,0.6225423433331866,0.11244318816438825,6,<function sigmoid at 0x7f29a9c066e0>,0.30000000000000004,<function logcosh at 0x7f29a9c5d050>,6,None,70,brick,2.3,8,<class 'keras.optimizers.Adam'>,None,<function relu at 0x7f29a9c065f0>
70,0.5101376862701497,0.712324454332323,0.5074946608337094,0.6977034971387743,3,<function sigmoid at 0x7f29a9c066e0>,0.30000000000000004,<function binary_crossentropy at 0x7f29a9c5d1b8>,7,None,70,brick,4.55,32,<class 'keras.optimizers.Nadam'>,None,<function elu at 0x7f29a9c06410>
70,0.8213600432308306,0.06991780280637028,0.6266303440174844,0.11530744745610914,2,<function sigmoid at 0x7f29a9c066e0>,0.0,<function logcosh at 0x7f29a9c5d050>,7,None,70,brick,4.1,64,<class 'keras.optimizers.RMSprop'>,None,<function elu at 0x7f29a9c06410>
70,0.5098039215686274,0.6938182014448224,0.5053533190578159,0.694045303256358,5,<function sigmoid at 0x7f29a9c066e0>,0.0,<function binary_crossentropy at 0x7f29a9c5d1b8>,4,None,70,brick,4.55,64,<class 'keras.optimizers.Nadam'>,None,<function relu at 0x7f29a9c065f0>
70,0.6290362953692115,0.11157807530489473,0.6182596846408409,0.11482442849012393,5,<function sigmoid at 0x7f29a9c066e0>,0.4,<function logcosh at 0x7f29a9c5d050>,4,None,70,brick,1.8499999999999999,64,<class 'keras.optimizers.Adam'>,None,<function relu at 0x7f29a9c065f0>
70,0.657321666697686,0.6865573555914919,0.6252676807206174,0.6749992474278332,5,<function sigmoid at 0x7f29a9c066e0>,0.1,<function binary_crossentropy at 0x7f29a9c5d1b8>,7,None,70,long_funnel,1.8499999999999999,32,<class 'keras.optimizers.Nadam'>,None,<function elu at 0x7f29a9c06410>
70,0.6548185385437274,0.6395345465188033,0.622542355440924,0.6763357770380306,5,<function sigmoid at 0x7f29a9c066e0>,0.2,<function binary_crossentropy at 0x7f29a9c5d1b8>,9,None,70,brick,1.4,4,<class 'keras.optimizers.RMSprop'>,None,<function elu at 0x7f29a9c06410>
70,0.729495214356648,0.5741990983212646,0.6190383621510165,0.6787382259091816,4,<function sigmoid at 0x7f29a9c066e0>,0.0,<function binary_crossentropy at 0x7f29a9c5d1b8>,5,None,70,long_funnel,3.6499999999999995,4,<class 'keras.optimizers.Nadam'>,None,<function elu at 0x7f29a9c06410>
70,0.7083020590628044,0.6002271963859231,0.6274090089964128,0.6674216593056772,4,<function sigmoid at 0x7f29a9c066e0>,0.1,<function binary_crossentropy at 0x7f29a9c5d1b8>,9,None,70,brick,0.5,32,<class 'keras.optimizers.RMSprop'>,None,<function relu at 0x7f29a9c065f0>
70,0.7543596161869003,0.5060896737996021,0.6204010122639673,0.6759577050546925,4,<function sigmoid at 0x7f29a9c066e0>,0.0,<function binary_crossentropy at 0x7f29a9c5d1b8>,4,None,70,long_funnel,4.55,8,<class 'keras.optimizers.Adam'>,None,<function elu at 0x7f29a9c06410>
70,0.5741343491155504,0.6924119394373586,0.590617106713649,0.6786614421313436,6,<function sigmoid at 0x7f29a9c066e0>,0.4,<function binary_crossentropy at 0x7f29a9c5d1b8>,7,None,70,long_funnel,1.4,64,<class 'keras.optimizers.Nadam'>,None,<function relu at 0x7f29a9c065f0>
70,0.6393825745565174,0.6451445154886123,0.6281876707294003,0.6564966990009272,2,<function sigmoid at 0x7f29a9c066e0>,0.4,<function binary_crossentropy at 0x7f29a9c5d1b8>,5,None,70,long_funnel,2.75,4,<class 'keras.optimizers.Adam'>,None,<function elu at 0x7f29a9c06410>
70,0.5728827849732969,0.12008326712950697,0.5709558257378793,0.11893825067349717,6,<function sigmoid at 0x7f29a9c066e0>,0.2,<function logcosh at 0x7f29a9c5d050>,7,None,70,long_funnel,3.1999999999999997,8,<class 'keras.optimizers.Nadam'>,None,<function elu at 0x7f29a9c06410>
